user_id,username,is_blue_verified,created_at,description,followers_count,following_count,tweet_num
1495868664503205888,ChinaEmbInNZ,False,Mon Feb 21 21:11:42 +0000 2022,,1176,23,297
1438826380737851392,ChinaEmbinRW,False,Fri Sep 17 11:26:12 +0000 2021,The official account of the 🇨🇳Chinese Embassy in Rwanda 🇷🇼,2409,101,588
1229082104656470017,ChinaEmbIreland,False,Sun Feb 16 16:37:15 +0000 2020,Official twitter account of the Embassy of the People's Republic of China in Ireland.,5159,208,1524
826108735827345410,ChinaEmbKabul,False,Mon Jan 30 16:44:05 +0000 2017,16th Chinese Ambassador to Afghanistan,27674,274,2236
1178542268262825985,ChinaEmbKazakh,False,Mon Sep 30 05:29:22 +0000 2019,Посольство Китайской Народной Республики в Республике Казахстан,3145,107,4992
1153956415138095104,ChinaEmbKSA,False,Wed Jul 24 09:13:43 +0000 2019,"‏‏‏Official account of the Embassy of China in KSA
الحساب الرسمي للسفارة الصينية في المملكة العربية السعودية
@AmbChenWeiqing",17104,309,2571
1245664329912942592,ChinaEmbKuwait,True,Thu Apr 02 10:48:42 +0000 2020,Official account of the Embassy of the People's Republic of China in the State of Kuwait الحساب الرسمي لسفارة جمهورية الصين الشعبية في دولة الكويت,3715,53,1457
1233378713905115136,ChinaEmbLesotho,False,Fri Feb 28 13:10:25 +0000 2020,Official Site of Chinese Embassy in Lesotho,1290,23,1658
1245613547519787009,ChinaEmbMalta,False,Thu Apr 02 07:26:47 +0000 2020,Embassy of the People's Republic of China in the Republic of Malta,2450,120,839
833597469007097856,Chinaembmanila,False,Mon Feb 20 08:41:38 +0000 2017,The official twitter account of the Embassy of the People's Republic of China in the Republic of the Philippines,14814,231,10072
1463865904081604612,ChinaEmbNamibia,False,Thu Nov 25 13:44:18 +0000 2021,Embassy of the People's Republic of China in the Republic of Namibia,1971,72,521
1275420074233548806,ChinaEmbNL,False,Tue Jun 23 13:27:10 +0000 2020,official twitter account of Embassy of China in the Kingdom of Netherlands,5865,211,1488
2562545263,ChinaEmbOttawa,False,Thu Jun 12 02:46:43 +0000 2014,The official twitter account of the Embassy of the People's Republic of China in Canada,15556,412,6557
1229881161171775488,ChinaEmbPeru,False,Tue Feb 18 21:33:28 +0000 2020,Embajada de la República Popular China en el Perú 欢迎关注中国驻秘鲁使馆官方推特账号,12005,104,695
1156569639914221568,ChinaEmbPoland,False,Wed Jul 31 14:17:44 +0000 2019,The official account of the Chinese Embassy in Poland,6959,163,3521
1460915180234289155,ChinaEmbPt,False,Wed Nov 17 10:18:46 +0000 2021,Conta oficial da Embaixada da República Popular da China na República Portuguesa,2982,296,506
1240860947826311169,ChinaEmbSL,True,Fri Mar 20 04:41:39 +0000 2020,"中国驻斯里兰卡大使馆
Embassy of the People's Republic of China in Sri Lanka
ශ්‍රී ලංකාවේ මහජන චීන සමූහාණ්ඩුවේ තානාපති කාර්යාලය
இலங்கையில் சீன மக்கள் குடியரசின் தூதரகம்",25719,581,3901
1226820755721248769,ChinaEmbSVK,False,Mon Feb 10 10:51:01 +0000 2020,Embassy of the People's Republic of China in the Slovak Republic,5518,200,1500
940862098216751105,ChinaEmSlovenia,False,Wed Dec 13 08:32:59 +0000 2017,The official twitter account of the Embassy of the People's Republic of China in the Republic of Slovenia.,5125,299,2196
1899984391,ChinaEUMission,True,Tue Sep 24 10:12:31 +0000 2013,Mission of the People's Republic of China to the EU 🇨🇳🇪🇺. Tweeting about #ChinaEU relations.,26044,1940,15026
229390021,chinafrance,False,Wed Dec 22 08:26:09 +0000 2010,"Site internet diffusant les dernières informations de la Chine sur la société, la culture, l'économie, le tourisme, etc.| https://t.co/u1k5jsPDGd…",23665,263,13510
862289524679991298,ChinaInDenmark,False,Wed May 10 12:53:38 +0000 2017,Embassy of the People's Republic of China in the Kingdom of Denmark. Tweeting about #ChinaDenmark relations.,2166,529,3493
1225742020301467649,ChinainLebanon,False,Fri Feb 07 11:25:09 +0000 2020,"Chinese Ambassador to Lebanon 
RT/link/like/follow does not mean endorsement",12708,954,2406
1365364773508931585,ChinainVan,False,Fri Feb 26 18:15:10 +0000 2021,The official account of the Consulate General of the People's Republic of China in Vancouver,2289,72,956
1216330086028316672,ChinaIraq,True,Sun Jan 12 12:04:44 +0000 2020,Official twitter account of the embassy of the People's Republic of China in Baghdad,16393,297,1540
3210919822,Chinamission2un,True,Mon Apr 27 03:06:57 +0000 2015,The official twitter account of the Permanent Mission of the People's Republic of China to the United Nations. See also @ChinaAmbUN,144522,762,10398
3254484081,ChinaMissionGva,True,Thu May 14 19:09:34 +0000 2015,This is the Permanent Mission of the People's Republic of China to the United Nations Office at Geneva and other International Organizations in Switzerland.,5392,190,8406
147491390,chinaorgcn,True,Mon May 24 08:11:05 +0000 2010,China's national online news service,1045922,1995,72742
1164940374374330368,ChinaScience,True,Fri Aug 23 16:40:11 +0000 2019,"Timely updates info on advanced technology and scientific progress in China. Run by @PDChina, the largest newspaper group in China",2036766,10,10007
3508175477,chinascio,False,Tue Sep 01 02:55:07 +0000 2015,"Welcome to @ChinaSCIO, the official Twitter page for the State Council Information Office of China （中华人民共和国国务院新闻办公室）. For more, please visit https://t.co/XbWuZGJcET",55570,194,20537
1244579056533692416,ChinaSpox_India,True,Mon Mar 30 10:55:57 +0000 2020,"Spokesperson of Chinese Embassy in India, sharing facts",12935,134,4820
142856429,chinatoday_com,False,Tue May 11 23:28:26 +0000 2010,An unofficial China information base.,472,171,133
1175409838337093632,ChinaYouthOL,False,Sat Sep 21 14:02:13 +0000 2019,《中国青年报》是中国共产主义青年团中央机关报，毛泽东同志为中国青年报题写了报名。,147,12,157
1027941926035701760,Chine_au_Mali,False,Fri Aug 10 15:37:08 +0000 2018,Ambassade de Chine au Mali,4788,89,970
1176811042015502336,chine_guinee,False,Wed Sep 25 10:50:18 +0000 2019,中华人民共和国驻几内亚共和国大使馆 Ambassade de la République populaire de Chine en République de Guinée,5619,297,1150
1316389494170542082,ChineAmbassade,False,Wed Oct 14 14:44:58 +0000 2020,Compte officiel de l'Ambassade de la République populaire de Chine en République du Sénégal,1488,237,858
1250704920153554944,ChineAmbDjibout,False,Thu Apr 16 08:38:54 +0000 2020,Compte Twitter officiel de l'Ambassade de Chine à Djibouti🇨🇳🇩🇯,3298,139,1421
1437801768616878080,ChineAmbMaroc,False,Tue Sep 14 15:34:12 +0000 2021,"Compte officiel de l'Ambassade de la République populaire de Chine au Royaume du Maroc.
Site: https://t.co/lVwT8iHumJ
Facebook: https://t.co/vGQzi1BbMx",3743,301,776
1506194611571671050,ChineseAmb_GM,False,Tue Mar 22 09:02:50 +0000 2022,Chinese Ambassador to The Gambia,1697,38,282
1438808062060605447,ChineseCGMumbai,False,Fri Sep 17 10:12:49 +0000 2021,Official account of the Consul General of the People’s Republic of China in Mumbai,1928,277,1383
1333256114448723973,ChineseCon_Mel,False,Mon Nov 30 03:46:55 +0000 2020,Consulate-General of the People's Republic of China in Melbourne,2967,72,1153
1352139844323999745,ChineseEmb_FJ,False,Thu Jan 21 06:24:43 +0000 2021,Welcome to the official Twitter account of the Embassy of the People's Republic of China in Fiji. Hotline: 7137727,3309,256,1342
1227394803911938048,ChineseEmb_PNG,False,Wed Feb 12 00:52:05 +0000 2020,Official page of the Embassy of the People's Republic of China in Papua New Guinea,6367,266,1083
956892490510020608,ChineseEmb_Uga,False,Fri Jan 26 14:12:02 +0000 2018,,10969,149,4481
1129311240071704576,chineseembassy1,False,Fri May 17 09:02:35 +0000 2019,เอกอัครราชทูตสาธารณรัฐประชาชนจีนประจำประเทศไทย,983,21,20
1171292606803972097,ChineseembassyJ,False,Tue Sep 10 05:21:47 +0000 2019,ChineseEmbassy in Jordan,5404,167,2494
1186904833661571072,ChineseEmbinHU,False,Wed Oct 23 07:19:09 +0000 2019,"A Kínai Népköztársaság Magyarországi Nagykövetsége
Embassy of the People's Republic of China in Hungary
Our Facebook: https://t.co/x9yAqCPwpp…",6497,166,4765
1329729346861404161,ChineseEmbinMNE,False,Fri Nov 20 10:12:53 +0000 2020,Official twitter account of the Embassy of the People's Republic of China in Montenegro,1517,206,844
1226082749683032064,ChineseEmbinRus,False,Sat Feb 08 09:58:16 +0000 2020,Приветствую всех посетителей официального Twitter Посольства КНР в РФ! Благодарю вас за внимание к Китаю и китайско-российским отношениям!,27338,21,1352
1194927873171296257,ChineseEmbinUK,False,Thu Nov 14 10:39:56 +0000 2019,Chinese Embassy in UK.,43770,44,5039
1136383051917910017,ChineseEmbinUS,True,Wed Jun 05 21:23:27 +0000 2019,Official twitter account of the Embassy of the People's Republic of China in the United States of America,118771,258,2612
1108351818680004608,ChineseEmbKenya,True,Wed Mar 20 12:57:20 +0000 2019,Official account of the Embassy of China in Kenya,16163,392,5717
1170953914331607040,ChineseEmbtoYEM,False,Mon Sep 09 06:56:14 +0000 2019,Official twitter account of the Embassy of the People's Republic of China to the Republic of Yemen,63362,254,1482
1204033086977200128,ChineseEmbTZ,False,Mon Dec 09 13:41:26 +0000 2019,The official Twitter account of the Embassy of the People's Republic of China in the United Republic of Tanzania,15974,324,3856
1431280929910272000,ChineseEstonia,False,Fri Aug 27 15:43:08 +0000 2021,Chinese Embassy in Tallinn,1461,70,796
1201828638171303936,ChineseLiberia,False,Tue Dec 03 11:42:30 +0000 2019,The Embassy of the People's Republic of China in Liberia.,6519,283,1661
1142709496042668032,ChineseSomalia,False,Sun Jun 23 08:22:29 +0000 2019,The Embassy of the People's Republic of China in the Federal Republic of Somalia |Safaaradda Jamhuuriyadda Shacbiga Shiinaha ee Jamhuuriyadda Federaalka Somalia,12606,276,1879
1036897953334607873,ChineseZimbabwe,False,Tue Sep 04 08:45:11 +0000 2018,Chinese Embassy in Zimbabwe,17378,153,4553
1241953113126211589,chloezhou21,False,Mon Mar 23 05:01:35 +0000 2020,La mode et l’art de vivre. Instagram : @chloezhou21,853,73,390
1274614148320690178,CHN_EGY,False,Sun Jun 21 08:04:56 +0000 2020,"Official Account of the Spokesperson of the Chinese Embassy in Egypt
Ambassador Account: @AmbLiaoLiqiang
Facebook: @ChineseEmbinEgypt
Wechat: Chineseembassy_eg",3202,111,3004
1171012996723699712,ChnConsul_osaka,False,Mon Sep 09 10:50:54 +0000 2019,中国駐大阪総領事館の公式Twitterです！中国社会や中日関係、または在西日本の出来事などを皆様にご紹介させていただきます。フォローしてね！❤这里是中国驻大阪总领馆官方账号。,21480,814,7764
1247778893592813568,ChnConsulateFuk,True,Wed Apr 08 06:50:58 +0000 2020,中華人民共和国駐福岡総領事館の公式Twitterです。中国と日本九州・沖縄・山口地域の物語を皆様にご紹介させていただきます。よろしくお願いします。総領事館ホームページは以下のURLからご覧いただけます。https://t.co/rdhPOtMdad,2976,123,2824
1187289127361941504,ChnConsulateJhb,False,Thu Oct 24 08:46:54 +0000 2019,Official twitter account of the Consulate-General of P.R.China in Johannesburg,1394,175,2908
1356434237893668864,ChnConsulateNag,False,Tue Feb 02 02:48:35 +0000 2021,中華人民共和国駐長崎総領事館の公式Twitterです。中日関係、地方交流、また中国経済・文化・社会及び総領事館行事などを皆様にご紹介させていただきます。総領事館HPはこちらへhttps://t.co/Uf7WJGtE4M,1004,24,1358
1226750193116184576,ChnConsulateNgo,False,Mon Feb 10 06:11:15 +0000 2020,中華人民共和国駐名古屋総領事館公式アカウントです。総領事館ホームページは以下URLからご覧いただけます。https://t.co/JUuVSKy7kn,3368,109,1935
1240208564896976896,ChnConsulateNgt,False,Wed Mar 18 09:30:05 +0000 2020,今日から新しい旅が始まりました。(。・ω・｡)。🇨🇳🇯🇵中日地方間の相互理解と友好交流を促進するため頑張っていきたいと思います。よろしくお願いします。😀,3135,108,792
2459061450,ChnEmbassy_jp,False,Wed Apr 23 02:45:07 +0000 2014,中華人民共和国駐日本国大使館の公式Twitterです。 中日関係、国民交流、また中国経済・文化・社会及び大使館行事などを皆様にご紹介させていただきます。大使館HPはこちらへhttps://t.co/z6AjpxEDjk,102370,793,7388
1241301048029052928,CHNembinSudan,False,Sat Mar 21 09:50:39 +0000 2020,‎中国驻苏丹大使馆السفارة الصينية في السودان‎,6143,5045,8536
1169590123404693508,CHNEmbSuriname,False,Thu Sep 05 12:36:38 +0000 2019,Official twitter account of the Embassy of the People's Republic of China in the Republic of Suriname,1272,3,0
1223268777242120192,ChnMission,True,Fri Jan 31 15:36:45 +0000 2020,"Spokesperson, Permanent Mission of China to the United Nations Office at Geneva and Other International Organizations in Switzerland",1777,199,3919
1236602774474772481,cidcaofficial,False,Sun Mar 08 10:41:48 +0000 2020,"We are the China International Development Cooperation Agency, with a primary mission of providing Chinese foreign assistance to developing countries.",37620,69,907
780699039335526400,cinitalia,False,Tue Sep 27 09:22:10 +0000 2016,App ufficiale e bilingue di China Media Group in collaborazione con ambasciate e consolati Cina-Italia,2222,54,451
1420619183130398722,cjxwh_hbtv,False,Thu Jul 29 05:37:06 +0000 2021,"Open Hubei, Experience China",1153,390,4466
4445417361,closertochina,False,Fri Dec 11 06:09:52 +0000 2015,"""Closer to China"" brings the true, complex story of China to the world through candid discussions with China’s thought leaders and decision makers.",8794,143,1091
931360254683516928,CNContentCenter,False,Fri Nov 17 03:16:03 +0000 2017,"Official Twitter Account of China Content Center 
For more latest Chinese Tech News&Trending Stories, please subscribe: https://t.co/HvCuvNEXbK",42920,414,6582
1597435105,CNS1952,True,Tue Jul 16 03:27:55 +0000 2013,"China News Service, 中國新聞社，簡稱“中新社”，是中國以對外報導為主要新聞業務的國家通訊社，是以台港澳同胞、海外華僑華人和與之有聯繫的外國人為主要服務對象的國際性通訊社。",502551,413,89568
1427183782973505537,CoChwila,False,Mon Aug 16 08:22:43 +0000 2021,"To co ważne i ciekawe, dzieje się w Chinach, ale nie tylko.",589,6,1144
1219493981819523073,CocoStudio4,False,Tue Jan 21 05:36:46 +0000 2020,"Journaliste chinoise, passionnée par la vie verte, la musique, la danse et la beauté de la vie. Je vous fais part ici des dernières nouveautés de Chine ！",992,21,791
1230410541547560960,consulat_de,False,Thu Feb 20 08:36:28 +0000 2020,Compte officiel du Consulat général de Chine à Strasbourg,2479,525,5077
1239950242113413121,ConsulateSan,False,Tue Mar 17 16:22:54 +0000 2020,,4263,100,6675
1228297106571644928,ConsulChinaBcn,False,Fri Feb 14 12:37:12 +0000 2020,Bienvenidos a la cuenta oficial del Consulado General de China en Barcelona. 欢迎关注中华人民共和国驻巴塞罗那总领事馆官方推特账号,4539,245,2969
1204493953694863369,ConsulChinaRJ,False,Tue Dec 10 20:16:37 +0000 2019,Conta oficial do Consulado-Geral da República Popular da China no Rio de Janeiro.,2487,50,233
1196915280,cri_hindi,False,Tue Feb 19 12:26:10 +0000 2013,,53,4,3
1373495347,criarabic,False,Tue Apr 23 01:11:19 +0000 2013,‏القسم العربي بإذاعة الصين الدولية,22454,12,38587
34888398,CRIbrk,False,Fri Apr 24 09:33:19 +0000 2009,"China Radio International , (CRI) is the only overseas broadcaster in the People's Republic of China. Know China, instead of No China!",439,109,15541
4780944534,CriFrancais,False,Tue Jan 19 02:51:54 +0000 2016,"Radio Chine Internationale parle de tout ce qui se rapporte à la Chine : politique, économie, culture, tourisme et société.",72848,13,3343
1362311468323008516,CRIGerman1,False,Thu Feb 18 08:02:38 +0000 2021,"Willkommen bei CRI German, dem offiziellen Account von der Deutschen Redaktion von Radio China International (CRI)!",59,34,1686
255405410,crigreek,False,Mon Feb 21 08:53:44 +0000 2011,Η πύλη σας για την Κίνα και τον κόσμο στα Ελληνικά.,225,213,4923
824183210141749249,CRIHausaRadio,False,Wed Jan 25 09:12:44 +0000 2017,Sashen #Hausa na Gidan Rediyon Kasar Sin https://t.co/UCk51NcPqJ,1277,24,11
3007739821,CRIjpn,False,Mon Feb 02 08:21:23 +0000 2015,"中国国際放送局（CRI）日本語放送は、中国で最初の海外放送局です。ニュースや観光など、中国の最新情報はここでチェック！ 公式アプリ「KANKAN」も配信中！
公式サイト：https://t.co/7xwfo3FztU
Facebook：https://t.co/mF9soJNjMa
YouTubeアカウント：「CRI日本語」",23487,228,46988
1331111096,cripashto,False,Sat Apr 06 08:59:57 +0000 2013,,60,2,1
522971515,CRIsinhala,False,Tue Mar 13 07:01:31 +0000 2012,Sinhala Service @ China Radio International,126,183,415
1437982880,criurdu,False,Sat May 18 10:10:23 +0000 2013,,83,11,1
1209270021119102976,CSCECNEWS,False,Tue Dec 24 00:30:26 +0000 2019,"The official Twitter handle of China State Construction Engineering Corporation (CSCEC).
CSCEC works to expand a happy living environment.",122700,231,1577
208494465,Danni_Zhu131,False,Wed Oct 27 11:31:17 +0000 2010,"Video Journalist. Fan of palm trees, cats, and the ocean.",22,95,21
1189165780429991936,DingHeng6,False,Tue Oct 29 13:03:23 +0000 2019,Beijing-based radio host and columnist. Contact: dinghengcri@foxmail.com,87,73,107
1390840070798671874,DIOC_MFA_China,False,Sat May 08 01:25:04 +0000 2021,"The official twitter account of the Department of International Organizations and Conferences, MFA, China",726,75,186
1463665273517469699,discoverbinhai,False,Thu Nov 25 00:26:34 +0000 2021,"Located in the eastern coastal area of North China's Tianjin Municipality, the Binhai New Area is a city full of vigor and vitality.",5182,2067,799
1234292223312719873,DiscoverGuangxi,True,Mon Mar 02 01:39:41 +0000 2020,"Discover the authentic Guangxi, China that only locals know.
FB：https://t.co/pxMJj03L6m
Ins：https://t.co/jQMqPpz5CG…",10733,319,5246
1473844110154878976,DiscoverJilin,False,Thu Dec 23 02:33:28 +0000 2021,"Official Tourism Account of Jilin

Brought to you by the Jilin Province Department of Culture and Tourism",5470,277,601
2776688257,DiscoverNanjing,False,Thu Aug 28 15:30:13 +0000 2014,Nanjing is the capital of Jiangsu province. It is an economically developed city with a rich historical and cultural heritage. Let's Discover Nanjing!,128508,448,5332
1402473953415729153,discoverzj,True,Wed Jun 09 03:53:54 +0000 2021,Welcome to Discover Zhejiang! We're here to help you discover the magic of this amazing province. We're gonna love having you around.,77354,19,1786
39045394,Dongning,False,Sun May 10 13:25:54 +0000 2009,NEWS ANCHOR，CGTN,333,82,162
923922314005278721,DostiFM98,False,Fri Oct 27 14:40:20 +0000 2017,,49708,50,85920
1174953152832868355,dotdotnews111,False,Fri Sep 20 07:53:26 +0000 2019,Life is all about having a good time！,6309,1864,18304
32366162,dragontv,False,Fri Apr 17 10:54:58 +0000 2009,是一个覆盖全国、辐射海外、充满青春活力和国际视野的开放式卫视平台。,191,0,1
1152213233605992453,DrZhaoyongchen,False,Fri Jul 19 13:46:56 +0000 2019,"Ambassador, Prof. Dr. of Law.",4458,492,1027
830877121727852545,dupingCHN,False,Sun Feb 12 20:31:57 +0000 2017,"counsellor(参赞), the Information Department,
Ministry of Foreign  Affairs, 
China@MFA_China 
Rts≠endorsement",2368,1693,689
1252509011968004096,DXinjiang,False,Tue Apr 21 08:07:10 +0000 2020,Discover the real and fantastic Xinjiang here!,45176,309,1580
338736117,Echinanews,True,Wed Jul 20 00:59:59 +0000 2011,"https://t.co/Ak6zvI4GC8, the English portal of China News Service, a window into news about China. #ChinaTravel #ChinaStory #ChinaTech #ChinaBiz #Panda #AmazingChina",649932,654,89843
1440970336284123140,EconomicMalawi,False,Thu Sep 23 09:24:52 +0000 2021,,99,4,33
1211950858746785793,EDNewsChina,True,Tue Dec 31 10:03:22 +0000 2019,"Top Economic News on Policy, Finance, Corporates and Market in China.",6489,172,19473
992063308139319296,EmbaixadaChina,True,Thu May 03 15:28:19 +0000 2018,Trazendo a China para perto de você! Conta oficial da Embaixada da República Popular da China na República Federativa do Brasil. 🇨🇳🇧🇷,119801,298,5028
1201536069403058176,EmbajadaChinaEc,False,Mon Dec 02 16:18:57 +0000 2019,Bienvenidos a la cuenta oficial de la Embajada de la República Popular China en Ecuador,8301,86,4795
1097900802067304448,EmbajadaChinaSV,False,Tue Feb 19 16:48:43 +0000 2019,Perfil Oficial de la Embajada de la República Popular China en El Salvador,27225,413,2572
1401871680025333765,embajadorcn_uy,False,Mon Jun 07 12:00:41 +0000 2021,Embajador de China en Uruguay,4757,475,3835
1196213449539239936,embassy_chinese,False,Sun Nov 17 23:48:18 +0000 2019,Chinese Embassy in Tonga,2540,67,213
1257956722423091200,EmbChina_RS,False,Wed May 06 08:53:55 +0000 2020,Embassy of the People's Republic of China in the Republic of Serbia,4651,84,405
1234962650053910528,EmbChinaCuba,False,Tue Mar 03 22:05:42 +0000 2020,Embajada de la República Popular China en Cuba,4971,316,3059
1242881237733314561,EmbChinaGE,False,Wed Mar 25 18:29:21 +0000 2020,"欢迎访问中国驻赤道几内亚大使馆官方账号！
¡Bienvenido a la Embajada de la República Popular China en Guinea Ecuatorial!",4753,701,1243
1371527927989477376,EmbChinaMex,True,Mon Mar 15 18:36:34 +0000 2021,"Bienvenidos a la cuenta oficial de la Embajada de China en México/FB:EmbChinaMex 
Twitter del Embajador: @EmbZhangRun /tiktok:zhang_run/Facebook:Zhang Run 张润",62594,401,3536
1458079406786809863,EmbChinaPa,True,Tue Nov 09 14:31:51 +0000 2021,"Bienvenidos a la cuenta oficial de la Embajada de la República Popular China en la República de Panamá
欢迎来到中华人民共和国驻巴拿马共和国大使馆推特官方账号",3031,128,897
1391133460111183872,EmbChinaVen,False,Sat May 08 20:50:50 +0000 2021,Cuenta Oficial del Embajador de la República Popular China en la República Bolivariana de Venezuela. Cordiales Saludos.,1032,12,1185
1504914944134893571,EmbQiMei,False,Fri Mar 18 20:18:42 +0000 2022,Botschafterin der Volksrepublik China in der Republik Österreich,2197,303,987
1077689818165972992,EmbZhangRun,True,Tue Dec 25 22:17:29 +0000 2018,"中华人民共和国驻墨西哥合众国大使
Chinese Ambassador to Mexico
Embajador de China en México @EmbChinaMex, 
Ex-embajador de China en la República Dominicana",28034,919,7018
923085793,evawcheng,False,Sat Nov 03 12:08:47 +0000 2012,"News Producer, formerly TV, now digital. 
Past: @Caixin #ChinaBizRoundup podcast🎙️, @KOMUnews, @CGTNamerica, @KBIA. 🏆Awards: @RTDNA 2019, @SPJ_tweets 2017.",461,626,913
1285756370734780416,ExploreGansu,False,Wed Jul 22 01:59:53 +0000 2020,"Located in NW China, Gansu is part of the ancient Silk Road, a key link between China and the West.",23803,124,1499
948407640878669824,FangYi85320692,False,Wed Jan 03 04:16:16 +0000 2018,An advocate of China-Uganda relations,1070,243,919
1215029393577402369,fayhaaChina,False,Wed Jan 08 21:56:05 +0000 2020,إعلامية صينية Chinese journalist,6567,396,2257
1285870990023507969,feelchina2021,False,Wed Jul 22 09:35:28 +0000 2020,"In China, each of its 1.4 billion people is unique and writing their own life story. Follow us to see the extraordinary stories of ordinary Chinese people.",75,36,528
1111926997813325824,flyoverchina,False,Sat Mar 30 09:43:49 +0000 2019,Aerial photos & videos by @XHNews Facebook: https://t.co/CUC3wNFIN0,671258,4,2398
1273416484094525440,FuCong17,True,Thu Jun 18 00:45:39 +0000 2020,Chinese Ambassador to the EU 🇨🇳🇪🇺,13416,171,1108
1453657796797341700,FukLyuGuijun,True,Thu Oct 28 09:40:27 +0000 2021,中華人民共和国駐福岡総領事律桂軍の公式Twitterです。「山川異域、風月同天」の心をもって、中国と日本の最新情報についてシェアし、交流と協力を進めてまいります。,2992,103,904
4344113020,FuzhouCity,False,Tue Dec 01 22:07:03 +0000 2015,"Explore Fuzhou, eastern gem and city of blessings!",69013,857,2248
2194292039,gabriekestabem,False,Sun Nov 24 16:11:45 +0000 2013,"中国驻圣保罗总领馆副领事，热爱自然、文化和生命
Vice cônsul do Consulado da China em São Paulo, ama natureza, cultura e vida
Views my own. RT≠endorsement.",1784,576,1161
294220185,gabrielyin,False,Fri May 06 18:59:00 +0000 2011,chinese tv reporter in Sao Paulo. insta: idonthavetowork,21,66,2
91128978,GladysGuo,False,Thu Nov 19 15:47:35 +0000 2009,,11,34,0
700971797374640128,GlobalTimesBiz,False,Sat Feb 20 09:14:34 +0000 2016,"The Business Source is a valuable business news and commentary platform at The Global Times, under the People's Daily. Web: https://t.co/1Mpq5RC4l7",12881,359,19634
717307308452093952,GlobalTimesLife,False,Tue Apr 05 11:06:04 +0000 2016,"Global Times Life section focuses on Chinese and Western culture. We cover c-pop,k-pop, stars, movies,culture, operas, Hollywood, Bollywood and more...",1995,493,4954
49616273,globaltimesnews,True,Mon Jun 22 12:41:39 +0000 2009,"China's national English language newspaper, under the People's Daily. Apps: https://t.co/S9E7BpFVPI",1890998,543,247130
991244506623283200,GlobalWatchCGTN,False,Tue May 01 09:14:41 +0000 2018,"Global Watch takes you around the world at 0400 GMT everyday on CGTN @CGTNOfficial, bringing the latest top stories and getting to the heart of breaking news.",2951,313,20730
2965327880,GoJiangsu,False,Thu Jan 08 06:49:54 +0000 2015,Official Twitter account of East China's Jiangsu province. Follow the latest from Jiangsu province on this page.,160169,1023,13335
706488396659593217,GtOpinion,False,Sun Mar 06 14:35:34 +0000 2016,"Global Times editorials, Oped articles, columns",3289,553,9452
1329662292884000775,GuanchaNewMedia,False,Fri Nov 20 05:46:16 +0000 2020,,15783,1332,13347
599026769,Guangming_Daily,True,Mon Jun 04 07:34:01 +0000 2012,Follow us to discover beautiful landscapes and typical lifestyles in China.,226199,86,18427
1502062354254770224,Guilin__China,True,Thu Mar 10 23:22:39 +0000 2022,Bringing you daily the best of Guilin. Please follow me and enjoy this charming city.,46796,263,894
1376469670874640386,guyanmuchan001,True,Mon Mar 29 09:42:28 +0000 2021,"觀察世界，大國崛起之際
反省自身，小國博弈之時

YT:https://t.co/N3AimM4h5C…
FB:https://t.co/cGWAvqpKMw…",50789,69,7290
1131465805097447424,Gwadar_Pro,False,Thu May 23 07:44:04 +0000 2019,"گوادر، سی پیک اور پاکستان کے متعلق تازہ ترین خبریں   Latest on Gwadar & CPEC. For contributions and advice, plz contact us gwadarpro2021@gmail.com",54033,872,11363
38149494,gz1988,False,Wed May 06 10:00:00 +0000 2009,"Husband, hardcore gamer🎮, Senior Sci-Tech Editor @CGTNOfficial. I want to know how much you hate 🇨🇳. RT≠Endorsement",37,27,312
2787491688,haiwainet,False,Wed Sep 03 08:31:55 +0000 2014,中國形象傳播平臺，全球華人網上家園。,1362,113,22738
1224878701323513857,haiwaiwangUS,False,Wed Feb 05 02:14:02 +0000 2020,"HWW net the U.S Channel is launched in June,2017, provided top news and stories around the China and the world. 海外网 美国融媒体中心，为您提供来自中国和全世界的热点新闻信息。",7706,181,3132
1163733448818921473,Hakimyu2,False,Tue Aug 20 08:44:19 +0000 2019,中国驻阿尔及利亚使馆成员 👋 عضو من سفارة 🇨🇳 في 🇩🇿 مرحبا بمتابعتكم👋 Chinese diplomat personal account,3332,530,1807
1485535637784563716,Henan_TV,False,Mon Jan 24 08:54:52 +0000 2022,"Welcome to the official Twitter account of Henan Broadcasting System, located in central China. Follow us to appreciate the colorful traditional culture!",2407,148,1544
1492125898497302531,HeRulong,False,Fri Feb 11 13:34:56 +0000 2022,Ambassador of China to Iceland.  A dad in his 50s running like 30s.,6918,376,2143
794912233578840064,heweiwei_,False,Sat Nov 05 14:40:20 +0000 2016,,324,32,31
1491395950434263047,Hongchencuxian,False,Wed Feb 09 12:58:45 +0000 2022,Consul General of China in Sao Paulo,2853,165,3135
906879276791734272,hongfenghuang,False,Sun Sep 10 13:57:23 +0000 2017,"Deputy editor-in-chief of China Daily,  China's English-language newspaper. Love Chinese calligraphy, photography, and running. Views expressed here are my own.",11322,354,4291
1434695521407438851,HongtieZhang,False,Mon Sep 06 01:51:11 +0000 2021,"Counsellor, Information Dpt,MFA China
Retweets≠endorsement",336,282,1660
976513484446814208,HU_Bin_CHN,False,Wed Mar 21 17:38:52 +0000 2018,"中国驻圣多美和普林西比大使馆参赞 Counsellor, Chinese Embassy in São Tomé and príncipe 🇨🇳🇸🇹🇧🇷 走在非洲和拉美/ the life in Africa and Latin America",2149,291,1395
